,    1,    8251,   20070801, ARG, ARGH                , USC                 ,cf2007    
220805,9.0,2625.0,20080107.0, ARG, ARGH                , Florida             ,cf2007    
220806,10.0,8459.0,20080107.0, ARG, ARGH                , Virginia Tech       ,cf2007    
220807,11.0,5961.0,20080107.0, ARG, ARGH                , Oregon              ,cf2007    
220808,12.0,1529.0,20080107.0, ARG, ARGH                , Cincinnati          ,cf2007    
220809,13.0,304.0,20080107.0, ARG, ARGH                , Arizona St          ,cf2007    
220810,14.0,891.0,20080107.0, ARG, ARGH                , BYU                 ,cf2007    
220811,15.0,402.0,20080107.0, ARG, ARGH                , Auburn              ,cf2007    
220812,16.0,7278.0,20080107.0, ARG, ARGH                , South Florida       ,cf2007    
220813,17.0,7840.0,20080107.0, ARG, ARGH                , Texas               ,cf2007    
220814,18.0,1603.0,20080107.0, ARG, ARGH                , Clemson             ,cf2007    
220815,19.0,7801.0,20080107.0, ARG, ARGH                , Tennessee           ,cf2007    
220816,20.0,783.0,20080107.0, ARG, ARGH                , Boston College      ,cf2007    
220817,21.0,5970.0,20080107.0, ARG, ARGH                , Oregon St           ,cf2007    
220818,22.0,3197.0,20080107.0, ARG, ARGH                , Hawaii              ,cf2007    
220819,23.0,6114.0,20080107.0, ARG, ARGH                , Penn St             ,cf2007    
220820,24.0,8315.0,20080107.0, ARG, ARGH                , Utah                ,cf2007    
220821,25.0,3425.0,20080107.0, ARG, ARGH                , Illinois            ,cf2007    
220822,26.0,7918.0,20080107.0, ARG, ARGH                , Texas Tech          ,cf2007    
220823,27.0,3781.0,20080107.0, ARG, ARGH                , Kentucky            ,cf2007    
220824,28.0,316.0,20080107.0, ARG, ARGH                , Arkansas            ,cf2007    
220825,29.0,4741.0,20080107.0, ARG, ARGH                , Michigan            ,cf2007    
220826,30.0,1872.0,20080107.0, ARG, ARGH                , Connecticut         ,cf2007    
220827,31.0,8508.0,20080107.0, ARG, ARGH                , Wake Forest         ,cf2007    
220828,32.0,771.0,20080107.0, ARG, ARGH                , Boise St            ,cf2007    
220829,33.0,8432.0,20080107.0, ARG, ARGH                , Virginia            ,cf2007    
220830,34.0,74.0,20080107.0, ARG, ARGH                , Alabama             ,cf2007    
220831,35.0,5912.0,20080107.0, ARG, ARGH                , Oklahoma St         ,cf2007    
220832,36.0,9031.0,20080107.0, ARG, ARGH                , Wisconsin           ,cf2007    
220833,37.0,1098.0,20080107.0, ARG, ARGH                , California          ,cf2007    
220834,38.0,6696.0,20080107.0, ARG, ARGH                , Rutgers             ,cf2007    
220835,39.0,55.0,20080107.0, ARG, ARGH                , Air Force           ,cf2007    
220836,40.0,8068.0,20080107.0, ARG, ARGH                , Troy                ,cf2007    
220837,41.0,7242.0,20080107.0, ARG, ARGH                , South Carolina      ,cf2007    
220838,42.0,8141.0,20080107.0, ARG, ARGH                , UCLA                ,cf2007    
220839,43.0,1380.0,20080107.0, ARG, ARGH                , UCF                 ,cf2007    
220840,44.0,7878.0,20080107.0, ARG, ARGH                , TCU                 ,cf2007    
220841,45.0,7848.0,20080107.0, ARG, ARGH                , Texas A&M           ,cf2007    
220842,46.0,4936.0,20080107.0, ARG, ARGH                , Mississippi St      ,cf2007    
220843,47.0,4757.0,20080107.0, ARG, ARGH                , Michigan St         ,cf2007    
220844,48.0,2666.0,20080107.0, ARG, ARGH                , Florida St          ,cf2007    
220845,49.0,5371.0,20080107.0, ARG, ARGH                , New Mexico          ,cf2007    
220846,50.0,4224.0,20080107.0, ARG, ARGH                , Louisville          ,cf2007    
220847,51.0,2911.0,20080107.0, ARG, ARGH                , Georgia Tech        ,cf2007    
220848,52.0,294.0,20080107.0, ARG, ARGH                , Arizona             ,cf2007    
220849,53.0,6393.0,20080107.0, ARG, ARGH                , Purdue              ,cf2007    
220850,54.0,4474.0,20080107.0, ARG, ARGH                , Maryland            ,cf2007    
220851,55.0,8099.0,20080107.0, ARG, ARGH                , Tulsa               ,cf2007    
220852,56.0,2776.0,20080107.0, ARG, ARGH                , Fresno St           ,cf2007    
220853,57.0,1715.0,20080107.0, ARG, ARGH                , Colorado            ,cf2007    
220854,58.0,3731.0,20080107.0, ARG, ARGH                , Kansas St           ,cf2007    
220855,59.0,5279.0,20080107.0, ARG, ARGH                , Nebraska            ,cf2007    
220856,60.0,2292.0,20080107.0, ARG, ARGH                , East Carolina       ,cf2007    
220857,61.0,8551.0,20080107.0, ARG, ARGH                , Washington          ,cf2007    
220858,62.0,3484.0,20080107.0, ARG, ARGH                , Indiana             ,cf2007    
220859,63.0,8367.0,20080107.0, ARG, ARGH                , Vanderbilt          ,cf2007    
220860,64.0,8588.0,20080107.0, ARG, ARGH                , Washington St       ,cf2007    
220861,65.0,6236.0,20080107.0, ARG, ARGH                , Pittsburgh          ,cf2007    
220862,66.0,3347.0,20080107.0, ARG, ARGH                , Houston             ,cf2007    
220863,67.0,2638.0,20080107.0, ARG, ARGH                , FL Atlantic         ,cf2007    
220864,68.0,7365.0,20080107.0, ARG, ARGH                , Southern Miss       ,cf2007    
220865,69.0,8761.0,20080107.0, ARG, ARGH                , WKU                 ,cf2007    
220866,70.0,501.0,20080107.0, ARG, ARGH                , Ball St             ,cf2007    
220867,71.0,5253.0,20080107.0, ARG, ARGH                , Navy                ,cf2007    
220868,72.0,3540.0,20080107.0, ARG, ARGH                , Iowa                ,cf2007    
220869,73.0,5511.0,20080107.0, ARG, ARGH                , NC State            ,cf2007    
220870,74.0,4719.0,20080107.0, ARG, ARGH                , Miami FL            ,cf2007    
220871,75.0,5492.0,20080107.0, ARG, ARGH                , North Carolina      ,cf2007    
220872,76.0,7582.0,20080107.0, ARG, ARGH                , Stanford            ,cf2007    
220873,77.0,5704.0,20080107.0, ARG, ARGH                , Northwestern        ,cf2007    
220874,78.0,821.0,20080107.0, ARG, ARGH                , Bowling Green       ,cf2007    
220875,79.0,1404.0,20080107.0, ARG, ARGH                , C Michigan          ,cf2007    
220876,80.0,9162.0,20080107.0, ARG, ARGH                , Wyoming             ,cf2007    
220877,81.0,4920.0,20080107.0, ARG, ARGH                , Mississippi         ,cf2007    
220878,82.0,4785.0,20080107.0, ARG, ARGH                , MTSU                ,cf2007    
220879,83.0,4200.0,20080107.0, ARG, ARGH                , ULM                 ,cf2007    
220880,84.0,5316.0,20080107.0, ARG, ARGH                , Nevada              ,cf2007    
220881,85.0,7002.0,20080107.0, ARG, ARGH                , San Diego St        ,cf2007    
220882,86.0,8767.0,20080107.0, ARG, ARGH                , W Michigan          ,cf2007    
220883,87.0,1753.0,20080107.0, ARG, ARGH                , Colorado St         ,cf2007    
220884,88.0,4636.0,20080107.0, ARG, ARGH                , Memphis             ,cf2007    
220885,89.0,333.0,20080107.0, ARG, ARGH                , Arkansas St         ,cf2007    
220886,90.0,5825.0,20080107.0, ARG, ARGH                , Ohio                ,cf2007    
220887,91.0,5749.0,20080107.0, ARG, ARGH                , Notre Dame          ,cf2007    
220888,92.0,7933.0,20080107.0, ARG, ARGH                , UTEP                ,cf2007    
220889,93.0,4218.0,20080107.0, ARG, ARGH                , Louisiana Tech      ,cf2007    
220890,94.0,979.0,20080107.0, ARG, ARGH                , Buffalo             ,cf2007    
220891,95.0,4725.0,20080107.0, ARG, ARGH                , Miami OH            ,cf2007    
220892,96.0,7024.0,20080107.0, ARG, ARGH                , San Jose St         ,cf2007    
220893,97.0,7978.0,20080107.0, ARG, ARGH                , Toledo              ,cf2007    
220894,98.0,3554.0,20080107.0, ARG, ARGH                , Iowa St             ,cf2007    
220895,99.0,4436.0,20080107.0, ARG, ARGH                , Marshall            ,cf2007    
220896,100.0,557.0,20080107.0, ARG, ARGH                , Baylor              ,cf2007    
220897,101.0,2353.0,20080107.0, ARG, ARGH                , E Michigan          ,cf2007    
220898,102.0,66.0,20080107.0, ARG, ARGH                , Akron               ,cf2007    
220899,103.0,8092.0,20080107.0, ARG, ARGH                , Tulane              ,cf2007    
220900,104.0,5323.0,20080107.0, ARG, ARGH                , UNLV                ,cf2007    
220901,105.0,7729.0,20080107.0, ARG, ARGH                , Syracuse            ,cf2007    
220902,106.0,4858.0,20080107.0, ARG, ARGH                , Minnesota           ,cf2007    
220903,107.0,6535.0,20080107.0, ARG, ARGH                , Rice                ,cf2007    
220904,108.0,356.0,20080107.0, ARG, ARGH                , Army                ,cf2007    
220905,109.0,5387.0,20080107.0, ARG, ARGH                , New Mexico St       ,cf2007    
220906,110.0,4194.0,20080107.0, ARG, ARGH                , ULL                 ,cf2007    
220907,111.0,2265.0,20080107.0, ARG, ARGH                , Duke                ,cf2007    
220908,112.0,3771.0,20080107.0, ARG, ARGH                , Kent                ,cf2007    
220909,113.0,7788.0,20080107.0, ARG, ARGH                , Temple              ,cf2007    
220910,114.0,8325.0,20080107.0, ARG, ARGH                , Utah St             ,cf2007    
220911,115.0,87.0,20080107.0, ARG, ARGH                , UAB                 ,cf2007    
220912,116.0,7358.0,20080107.0, ARG, ARGH                , SMU                 ,cf2007    
220913,117.0,5584.0,20080107.0, ARG, ARGH                , North Texas         ,cf2007    
220914,118.0,5634.0,20080107.0, ARG, ARGH                , N Illinois          ,cf2007    
220915,119.0,3415.0,20080107.0, ARG, ARGH                , Idaho               ,cf2007    
220916,120.0,2652.0,20080107.0, ARG, ARGH                , Florida Intl        ,cf2007    
