,    1,    8251,   20050801, ARG, ARGH                , USC                 ,cf2005    
140895,42.0,4948.0,20051113.0, ARG, ARGH                , Missouri            ,cf2005    
140896,43.0,5492.0,20051113.0, ARG, ARGH                , North Carolina      ,cf2005    
140897,44.0,891.0,20051113.0, ARG, ARGH                , BYU                 ,cf2005    
140898,45.0,6393.0,20051113.0, ARG, ARGH                , Purdue              ,cf2005    
140899,46.0,5511.0,20051113.0, ARG, ARGH                , NC State            ,cf2005    
140900,47.0,8099.0,20051113.0, ARG, ARGH                , Tulsa               ,cf2005    
140901,48.0,7365.0,20051113.0, ARG, ARGH                , Southern Miss       ,cf2005    
140902,49.0,1380.0,20051113.0, ARG, ARGH                , UCF                 ,cf2005    
140903,50.0,5279.0,20051113.0, ARG, ARGH                , Nebraska            ,cf2005    
140904,51.0,771.0,20051113.0, ARG, ARGH                , Boise St            ,cf2005    
140905,52.0,4725.0,20051113.0, ARG, ARGH                , Miami OH            ,cf2005    
140906,53.0,7582.0,20051113.0, ARG, ARGH                , Stanford            ,cf2005    
140907,54.0,5371.0,20051113.0, ARG, ARGH                , New Mexico          ,cf2005    
140908,55.0,6236.0,20051113.0, ARG, ARGH                , Pittsburgh          ,cf2005    
140909,56.0,7848.0,20051113.0, ARG, ARGH                , Texas A&M           ,cf2005    
140910,57.0,1753.0,20051113.0, ARG, ARGH                , Colorado St         ,cf2005    
140911,58.0,3347.0,20051113.0, ARG, ARGH                , Houston             ,cf2005    
140912,59.0,5634.0,20051113.0, ARG, ARGH                , N Illinois          ,cf2005    
140913,60.0,3717.0,20051113.0, ARG, ARGH                , Kansas              ,cf2005    
140914,61.0,6696.0,20051113.0, ARG, ARGH                , Rutgers             ,cf2005    
140915,62.0,8508.0,20051113.0, ARG, ARGH                , Wake Forest         ,cf2005    
140916,63.0,5970.0,20051113.0, ARG, ARGH                , Oregon St           ,cf2005    
140917,64.0,1404.0,20051113.0, ARG, ARGH                , C Michigan          ,cf2005    
140918,65.0,5253.0,20051113.0, ARG, ARGH                , Navy                ,cf2005    
140919,66.0,316.0,20051113.0, ARG, ARGH                , Arkansas            ,cf2005    
140920,67.0,3484.0,20051113.0, ARG, ARGH                , Indiana             ,cf2005    
140921,68.0,8315.0,20051113.0, ARG, ARGH                , Utah                ,cf2005    
140922,69.0,1872.0,20051113.0, ARG, ARGH                , Connecticut         ,cf2005    
140923,70.0,8767.0,20051113.0, ARG, ARGH                , W Michigan          ,cf2005    
140924,71.0,8588.0,20051113.0, ARG, ARGH                , Washington St       ,cf2005    
140925,72.0,7002.0,20051113.0, ARG, ARGH                , San Diego St        ,cf2005    
140926,73.0,4636.0,20051113.0, ARG, ARGH                , Memphis             ,cf2005    
140927,74.0,557.0,20051113.0, ARG, ARGH                , Baylor              ,cf2005    
140928,75.0,821.0,20051113.0, ARG, ARGH                , Bowling Green       ,cf2005    
140929,76.0,3731.0,20051113.0, ARG, ARGH                , Kansas St           ,cf2005    
140930,77.0,8367.0,20051113.0, ARG, ARGH                , Vanderbilt          ,cf2005    
140931,78.0,4218.0,20051113.0, ARG, ARGH                , Louisiana Tech      ,cf2005    
140932,79.0,294.0,20051113.0, ARG, ARGH                , Arizona             ,cf2005    
140933,80.0,9162.0,20051113.0, ARG, ARGH                , Wyoming             ,cf2005    
140934,81.0,5316.0,20051113.0, ARG, ARGH                , Nevada              ,cf2005    
140935,82.0,5912.0,20051113.0, ARG, ARGH                , Oklahoma St         ,cf2005    
140936,83.0,87.0,20051113.0, ARG, ARGH                , UAB                 ,cf2005    
140937,84.0,1529.0,20051113.0, ARG, ARGH                , Cincinnati          ,cf2005    
140938,85.0,501.0,20051113.0, ARG, ARGH                , Ball St             ,cf2005    
140939,86.0,4436.0,20051113.0, ARG, ARGH                , Marshall            ,cf2005    
140940,87.0,5825.0,20051113.0, ARG, ARGH                , Ohio                ,cf2005    
140941,88.0,3781.0,20051113.0, ARG, ARGH                , Kentucky            ,cf2005    
140942,89.0,4920.0,20051113.0, ARG, ARGH                , Mississippi         ,cf2005    
140943,90.0,8551.0,20051113.0, ARG, ARGH                , Washington          ,cf2005    
140944,91.0,3197.0,20051113.0, ARG, ARGH                , Hawaii              ,cf2005    
140945,92.0,55.0,20051113.0, ARG, ARGH                , Air Force           ,cf2005    
140946,93.0,66.0,20051113.0, ARG, ARGH                , Akron               ,cf2005    
140947,94.0,2292.0,20051113.0, ARG, ARGH                , East Carolina       ,cf2005    
140948,95.0,333.0,20051113.0, ARG, ARGH                , Arkansas St         ,cf2005    
140949,96.0,4785.0,20051113.0, ARG, ARGH                , MTSU                ,cf2005    
140950,97.0,356.0,20051113.0, ARG, ARGH                , Army                ,cf2005    
140951,98.0,2353.0,20051113.0, ARG, ARGH                , E Michigan          ,cf2005    
140952,99.0,4936.0,20051113.0, ARG, ARGH                , Mississippi St      ,cf2005    
140953,100.0,3425.0,20051113.0, ARG, ARGH                , Illinois            ,cf2005    
140954,101.0,4194.0,20051113.0, ARG, ARGH                , ULL                 ,cf2005    
140955,102.0,7358.0,20051113.0, ARG, ARGH                , SMU                 ,cf2005    
140956,103.0,4200.0,20051113.0, ARG, ARGH                , ULM                 ,cf2005    
140957,104.0,8092.0,20051113.0, ARG, ARGH                , Tulane              ,cf2005    
140958,105.0,7729.0,20051113.0, ARG, ARGH                , Syracuse            ,cf2005    
140959,106.0,8068.0,20051113.0, ARG, ARGH                , Troy                ,cf2005    
140960,107.0,2265.0,20051113.0, ARG, ARGH                , Duke                ,cf2005    
140961,108.0,6535.0,20051113.0, ARG, ARGH                , Rice                ,cf2005    
140962,109.0,8325.0,20051113.0, ARG, ARGH                , Utah St             ,cf2005    
140963,110.0,5323.0,20051113.0, ARG, ARGH                , UNLV                ,cf2005    
140964,111.0,3415.0,20051113.0, ARG, ARGH                , Idaho               ,cf2005    
140965,112.0,2638.0,20051113.0, ARG, ARGH                , FL Atlantic         ,cf2005    
140966,113.0,7024.0,20051113.0, ARG, ARGH                , San Jose St         ,cf2005    
140967,114.0,2652.0,20051113.0, ARG, ARGH                , Florida Intl        ,cf2005    
140968,115.0,5584.0,20051113.0, ARG, ARGH                , North Texas         ,cf2005    
140969,116.0,3771.0,20051113.0, ARG, ARGH                , Kent                ,cf2005    
140970,117.0,5387.0,20051113.0, ARG, ARGH                , New Mexico St       ,cf2005    
140971,118.0,7788.0,20051113.0, ARG, ARGH                , Temple              ,cf2005    
140972,119.0,979.0,20051113.0, ARG, ARGH                , Buffalo             ,cf2005    
153507,1.0,7840.0,20051119.0, ARG, ARGH                , Texas               ,cf2005    
153508,2.0,8251.0,20051119.0, ARG, ARGH                , USC                 ,cf2005    
153509,3.0,8459.0,20051119.0, ARG, ARGH                , Virginia Tech       ,cf2005    
153510,4.0,6114.0,20051119.0, ARG, ARGH                , Penn St             ,cf2005    
153511,5.0,5850.0,20051119.0, ARG, ARGH                , Ohio St             ,cf2005    
153512,6.0,4719.0,20051119.0, ARG, ARGH                , Miami FL            ,cf2005    
153513,7.0,4206.0,20051119.0, ARG, ARGH                , LSU                 ,cf2005    
153514,8.0,402.0,20051119.0, ARG, ARGH                , Auburn              ,cf2005    
153515,9.0,74.0,20051119.0, ARG, ARGH                , Alabama             ,cf2005    
153516,10.0,4741.0,20051119.0, ARG, ARGH                , Michigan            ,cf2005    
153517,11.0,5961.0,20051119.0, ARG, ARGH                , Oregon              ,cf2005    
153518,12.0,5749.0,20051119.0, ARG, ARGH                , Notre Dame          ,cf2005    
153519,13.0,783.0,20051119.0, ARG, ARGH                , Boston College      ,cf2005    
153520,14.0,7878.0,20051119.0, ARG, ARGH                , TCU                 ,cf2005    
153521,15.0,8716.0,20051119.0, ARG, ARGH                , West Virginia       ,cf2005    
153522,16.0,2881.0,20051119.0, ARG, ARGH                , Georgia             ,cf2005    
153523,17.0,9031.0,20051119.0, ARG, ARGH                , Wisconsin           ,cf2005    
153524,18.0,4224.0,20051119.0, ARG, ARGH                , Louisville          ,cf2005    
153525,19.0,7918.0,20051119.0, ARG, ARGH                , Texas Tech          ,cf2005    
153526,20.0,3540.0,20051119.0, ARG, ARGH                , Iowa                ,cf2005    
153527,21.0,4858.0,20051119.0, ARG, ARGH                , Minnesota           ,cf2005    
153528,22.0,1715.0,20051119.0, ARG, ARGH                , Colorado            ,cf2005    
153529,23.0,2911.0,20051119.0, ARG, ARGH                , Georgia Tech        ,cf2005    
153530,24.0,8141.0,20051119.0, ARG, ARGH                , UCLA                ,cf2005    
153531,25.0,1603.0,20051119.0, ARG, ARGH                , Clemson             ,cf2005    
153532,26.0,2666.0,20051119.0, ARG, ARGH                , Florida St          ,cf2005    
153533,27.0,7278.0,20051119.0, ARG, ARGH                , South Florida       ,cf2005    
153534,28.0,2625.0,20051119.0, ARG, ARGH                , Florida             ,cf2005    
153535,29.0,5704.0,20051119.0, ARG, ARGH                , Northwestern        ,cf2005    
153536,30.0,2776.0,20051119.0, ARG, ARGH                , Fresno St           ,cf2005    
153537,31.0,3554.0,20051119.0, ARG, ARGH                , Iowa St             ,cf2005    
153538,32.0,5886.0,20051119.0, ARG, ARGH                , Oklahoma            ,cf2005    
153539,33.0,7242.0,20051119.0, ARG, ARGH                , South Carolina      ,cf2005    
153540,34.0,1098.0,20051119.0, ARG, ARGH                , California          ,cf2005    
153541,35.0,8432.0,20051119.0, ARG, ARGH                , Virginia            ,cf2005    
153542,36.0,4474.0,20051119.0, ARG, ARGH                , Maryland            ,cf2005    
153543,37.0,304.0,20051119.0, ARG, ARGH                , Arizona St          ,cf2005    
153544,38.0,4757.0,20051119.0, ARG, ARGH                , Michigan St         ,cf2005    
153545,39.0,6393.0,20051119.0, ARG, ARGH                , Purdue              ,cf2005    
153546,40.0,5511.0,20051119.0, ARG, ARGH                , NC State            ,cf2005    
153547,41.0,5492.0,20051119.0, ARG, ARGH                , North Carolina      ,cf2005    
153548,42.0,7933.0,20051119.0, ARG, ARGH                , UTEP                ,cf2005    
153549,43.0,8099.0,20051119.0, ARG, ARGH                , Tulsa               ,cf2005    
153550,44.0,7978.0,20051119.0, ARG, ARGH                , Toledo              ,cf2005    
153551,45.0,5634.0,20051119.0, ARG, ARGH                , N Illinois          ,cf2005    
153552,46.0,5279.0,20051119.0, ARG, ARGH                , Nebraska            ,cf2005    
153553,47.0,1380.0,20051119.0, ARG, ARGH                , UCF                 ,cf2005    
153554,48.0,771.0,20051119.0, ARG, ARGH                , Boise St            ,cf2005    
153555,49.0,7848.0,20051119.0, ARG, ARGH                , Texas A&M           ,cf2005    
153556,50.0,4948.0,20051119.0, ARG, ARGH                , Missouri            ,cf2005    
153557,51.0,7801.0,20051119.0, ARG, ARGH                , Tennessee           ,cf2005    
153558,52.0,891.0,20051119.0, ARG, ARGH                , BYU                 ,cf2005    
153559,53.0,6236.0,20051119.0, ARG, ARGH                , Pittsburgh          ,cf2005    
153560,54.0,7365.0,20051119.0, ARG, ARGH                , Southern Miss       ,cf2005    
153561,55.0,1753.0,20051119.0, ARG, ARGH                , Colorado St         ,cf2005    
153562,56.0,8508.0,20051119.0, ARG, ARGH                , Wake Forest         ,cf2005    
153563,57.0,7582.0,20051119.0, ARG, ARGH                , Stanford            ,cf2005    
153564,58.0,4725.0,20051119.0, ARG, ARGH                , Miami OH            ,cf2005    
153565,59.0,1404.0,20051119.0, ARG, ARGH                , C Michigan          ,cf2005    
153566,60.0,3717.0,20051119.0, ARG, ARGH                , Kansas              ,cf2005    
153567,61.0,8315.0,20051119.0, ARG, ARGH                , Utah                ,cf2005    
153568,62.0,6696.0,20051119.0, ARG, ARGH                , Rutgers             ,cf2005    
153569,63.0,316.0,20051119.0, ARG, ARGH                , Arkansas            ,cf2005    
153570,64.0,821.0,20051119.0, ARG, ARGH                , Bowling Green       ,cf2005    
153571,65.0,7002.0,20051119.0, ARG, ARGH                , San Diego St        ,cf2005    
153572,66.0,5253.0,20051119.0, ARG, ARGH                , Navy                ,cf2005    
153573,67.0,5371.0,20051119.0, ARG, ARGH                , New Mexico          ,cf2005    
153574,68.0,8588.0,20051119.0, ARG, ARGH                , Washington St       ,cf2005    
153575,69.0,1872.0,20051119.0, ARG, ARGH                , Connecticut         ,cf2005    
153576,70.0,557.0,20051119.0, ARG, ARGH                , Baylor              ,cf2005    
153577,71.0,3731.0,20051119.0, ARG, ARGH                , Kansas St           ,cf2005    
153578,72.0,8367.0,20051119.0, ARG, ARGH                , Vanderbilt          ,cf2005    
153579,73.0,4636.0,20051119.0, ARG, ARGH                , Memphis             ,cf2005    
153580,74.0,5970.0,20051119.0, ARG, ARGH                , Oregon St           ,cf2005    
153581,75.0,8767.0,20051119.0, ARG, ARGH                , W Michigan          ,cf2005    
153582,76.0,3347.0,20051119.0, ARG, ARGH                , Houston             ,cf2005    
153583,77.0,3484.0,20051119.0, ARG, ARGH                , Indiana             ,cf2005    
153584,78.0,87.0,20051119.0, ARG, ARGH                , UAB                 ,cf2005    
153585,79.0,294.0,20051119.0, ARG, ARGH                , Arizona             ,cf2005    
153586,80.0,4218.0,20051119.0, ARG, ARGH                , Louisiana Tech      ,cf2005    
153587,81.0,5316.0,20051119.0, ARG, ARGH                , Nevada              ,cf2005    
153588,82.0,55.0,20051119.0, ARG, ARGH                , Air Force           ,cf2005    
153589,83.0,9162.0,20051119.0, ARG, ARGH                , Wyoming             ,cf2005    
153590,84.0,66.0,20051119.0, ARG, ARGH                , Akron               ,cf2005    
153591,85.0,1529.0,20051119.0, ARG, ARGH                , Cincinnati          ,cf2005    
153592,86.0,5912.0,20051119.0, ARG, ARGH                , Oklahoma St         ,cf2005    
153593,87.0,356.0,20051119.0, ARG, ARGH                , Army                ,cf2005    
153594,88.0,2292.0,20051119.0, ARG, ARGH                , East Carolina       ,cf2005    
153595,89.0,501.0,20051119.0, ARG, ARGH                , Ball St             ,cf2005    
153596,90.0,3781.0,20051119.0, ARG, ARGH                , Kentucky            ,cf2005    
153597,91.0,4436.0,20051119.0, ARG, ARGH                , Marshall            ,cf2005    
153598,92.0,3197.0,20051119.0, ARG, ARGH                , Hawaii              ,cf2005    
153599,93.0,7358.0,20051119.0, ARG, ARGH                , SMU                 ,cf2005    
153600,94.0,8551.0,20051119.0, ARG, ARGH                , Washington          ,cf2005    
153601,95.0,2353.0,20051119.0, ARG, ARGH                , E Michigan          ,cf2005    
153602,96.0,5825.0,20051119.0, ARG, ARGH                , Ohio                ,cf2005    
153603,97.0,4920.0,20051119.0, ARG, ARGH                , Mississippi         ,cf2005    
153604,98.0,4785.0,20051119.0, ARG, ARGH                , MTSU                ,cf2005    
153605,99.0,3425.0,20051119.0, ARG, ARGH                , Illinois            ,cf2005    
153606,100.0,333.0,20051119.0, ARG, ARGH                , Arkansas St         ,cf2005    
153607,101.0,4194.0,20051119.0, ARG, ARGH                , ULL                 ,cf2005    
153608,102.0,4200.0,20051119.0, ARG, ARGH                , ULM                 ,cf2005    
153609,103.0,4936.0,20051119.0, ARG, ARGH                , Mississippi St      ,cf2005    
153610,104.0,7729.0,20051119.0, ARG, ARGH                , Syracuse            ,cf2005    
153611,105.0,8068.0,20051119.0, ARG, ARGH                , Troy                ,cf2005    
153612,106.0,2265.0,20051119.0, ARG, ARGH                , Duke                ,cf2005    
153613,107.0,8092.0,20051119.0, ARG, ARGH                , Tulane              ,cf2005    
153614,108.0,6535.0,20051119.0, ARG, ARGH                , Rice                ,cf2005    
153615,109.0,5323.0,20051119.0, ARG, ARGH                , UNLV                ,cf2005    
153616,110.0,7024.0,20051119.0, ARG, ARGH                , San Jose St         ,cf2005    
153617,111.0,8325.0,20051119.0, ARG, ARGH                , Utah St             ,cf2005    
153618,112.0,2652.0,20051119.0, ARG, ARGH                , Florida Intl        ,cf2005    
153619,113.0,3415.0,20051119.0, ARG, ARGH                , Idaho               ,cf2005    
153620,114.0,2638.0,20051119.0, ARG, ARGH                , FL Atlantic         ,cf2005    
153621,115.0,3771.0,20051119.0, ARG, ARGH                , Kent                ,cf2005    
153622,116.0,5584.0,20051119.0, ARG, ARGH                , North Texas         ,cf2005    
153623,117.0,7788.0,20051119.0, ARG, ARGH                , Temple              ,cf2005    
153624,118.0,5387.0,20051119.0, ARG, ARGH                , New Mexico St       ,cf2005    
153625,119.0,979.0,20051119.0, ARG, ARGH                , Buffalo             ,cf2005    
170198,1.0,7840.0,20051126.0, ARG, ARGH                , Texas               ,cf2005    
170199,2.0,8459.0,20051126.0, ARG, ARGH                , Virginia Tech       ,cf2005    
170200,3.0,8251.0,20051126.0, ARG, ARGH                , USC                 ,cf2005    
170201,4.0,6114.0,20051126.0, ARG, ARGH                , Penn St             ,cf2005    
170202,5.0,5850.0,20051126.0, ARG, ARGH                , Ohio St             ,cf2005    
170203,6.0,4719.0,20051126.0, ARG, ARGH                , Miami FL            ,cf2005    
170204,7.0,4206.0,20051126.0, ARG, ARGH                , LSU                 ,cf2005    
170205,8.0,402.0,20051126.0, ARG, ARGH                , Auburn              ,cf2005    
170206,9.0,2881.0,20051126.0, ARG, ARGH                , Georgia             ,cf2005    
170207,10.0,74.0,20051126.0, ARG, ARGH                , Alabama             ,cf2005    
170208,11.0,8716.0,20051126.0, ARG, ARGH                , West Virginia       ,cf2005    
170209,12.0,5749.0,20051126.0, ARG, ARGH                , Notre Dame          ,cf2005    
170210,13.0,4741.0,20051126.0, ARG, ARGH                , Michigan            ,cf2005    
170211,14.0,7878.0,20051126.0, ARG, ARGH                , TCU                 ,cf2005    
170212,15.0,5961.0,20051126.0, ARG, ARGH                , Oregon              ,cf2005    
170213,16.0,783.0,20051126.0, ARG, ARGH                , Boston College      ,cf2005    
170214,17.0,7918.0,20051126.0, ARG, ARGH                , Texas Tech          ,cf2005    
170215,18.0,2625.0,20051126.0, ARG, ARGH                , Florida             ,cf2005    
170216,19.0,9031.0,20051126.0, ARG, ARGH                , Wisconsin           ,cf2005    
170217,20.0,4224.0,20051126.0, ARG, ARGH                , Louisville          ,cf2005    
170218,21.0,3540.0,20051126.0, ARG, ARGH                , Iowa                ,cf2005    
170219,22.0,4858.0,20051126.0, ARG, ARGH                , Minnesota           ,cf2005    
170220,23.0,8141.0,20051126.0, ARG, ARGH                , UCLA                ,cf2005    
170221,24.0,1603.0,20051126.0, ARG, ARGH                , Clemson             ,cf2005    
170222,25.0,2911.0,20051126.0, ARG, ARGH                , Georgia Tech        ,cf2005    
170223,26.0,5704.0,20051126.0, ARG, ARGH                , Northwestern        ,cf2005    
170224,27.0,5886.0,20051126.0, ARG, ARGH                , Oklahoma            ,cf2005    
170225,28.0,1715.0,20051126.0, ARG, ARGH                , Colorado            ,cf2005    
170226,29.0,2666.0,20051126.0, ARG, ARGH                , Florida St          ,cf2005    
170227,30.0,7278.0,20051126.0, ARG, ARGH                , South Florida       ,cf2005    
170228,31.0,2776.0,20051126.0, ARG, ARGH                , Fresno St           ,cf2005    
170229,32.0,3554.0,20051126.0, ARG, ARGH                , Iowa St             ,cf2005    
170230,33.0,7242.0,20051126.0, ARG, ARGH                , South Carolina      ,cf2005    
170231,34.0,1098.0,20051126.0, ARG, ARGH                , California          ,cf2005    
170232,35.0,304.0,20051126.0, ARG, ARGH                , Arizona St          ,cf2005    
170233,36.0,4757.0,20051126.0, ARG, ARGH                , Michigan St         ,cf2005    
170234,37.0,5279.0,20051126.0, ARG, ARGH                , Nebraska            ,cf2005    
170235,38.0,8432.0,20051126.0, ARG, ARGH                , Virginia            ,cf2005    
170236,39.0,6393.0,20051126.0, ARG, ARGH                , Purdue              ,cf2005    
170237,40.0,5511.0,20051126.0, ARG, ARGH                , NC State            ,cf2005    
170238,41.0,4474.0,20051126.0, ARG, ARGH                , Maryland            ,cf2005    
170239,42.0,5634.0,20051126.0, ARG, ARGH                , N Illinois          ,cf2005    
170240,43.0,771.0,20051126.0, ARG, ARGH                , Boise St            ,cf2005    
170241,44.0,7801.0,20051126.0, ARG, ARGH                , Tennessee           ,cf2005    
170242,45.0,8099.0,20051126.0, ARG, ARGH                , Tulsa               ,cf2005    
170243,46.0,7978.0,20051126.0, ARG, ARGH                , Toledo              ,cf2005    
170244,47.0,1380.0,20051126.0, ARG, ARGH                , UCF                 ,cf2005    
170245,48.0,5492.0,20051126.0, ARG, ARGH                , North Carolina      ,cf2005    
170246,49.0,7848.0,20051126.0, ARG, ARGH                , Texas A&M           ,cf2005    
170247,50.0,4948.0,20051126.0, ARG, ARGH                , Missouri            ,cf2005    
170248,51.0,891.0,20051126.0, ARG, ARGH                , BYU                 ,cf2005    
170249,52.0,4725.0,20051126.0, ARG, ARGH                , Miami OH            ,cf2005    
170250,53.0,7365.0,20051126.0, ARG, ARGH                , Southern Miss       ,cf2005    
170251,54.0,3717.0,20051126.0, ARG, ARGH                , Kansas              ,cf2005    
170252,55.0,6696.0,20051126.0, ARG, ARGH                , Rutgers             ,cf2005    
170253,56.0,7933.0,20051126.0, ARG, ARGH                , UTEP                ,cf2005    
170254,57.0,1872.0,20051126.0, ARG, ARGH                , Connecticut         ,cf2005    
170255,58.0,6236.0,20051126.0, ARG, ARGH                , Pittsburgh          ,cf2005    
170256,59.0,316.0,20051126.0, ARG, ARGH                , Arkansas            ,cf2005    
170257,60.0,8508.0,20051126.0, ARG, ARGH                , Wake Forest         ,cf2005    
170258,61.0,1753.0,20051126.0, ARG, ARGH                , Colorado St         ,cf2005    
170259,62.0,1404.0,20051126.0, ARG, ARGH                , C Michigan          ,cf2005    
170260,63.0,7582.0,20051126.0, ARG, ARGH                , Stanford            ,cf2005    
170261,64.0,8315.0,20051126.0, ARG, ARGH                , Utah                ,cf2005    
170262,65.0,4636.0,20051126.0, ARG, ARGH                , Memphis             ,cf2005    
170263,66.0,7002.0,20051126.0, ARG, ARGH                , San Diego St        ,cf2005    
170264,67.0,557.0,20051126.0, ARG, ARGH                , Baylor              ,cf2005    
170265,68.0,8367.0,20051126.0, ARG, ARGH                , Vanderbilt          ,cf2005    
170266,69.0,3347.0,20051126.0, ARG, ARGH                , Houston             ,cf2005    
170267,70.0,3731.0,20051126.0, ARG, ARGH                , Kansas St           ,cf2005    
170268,71.0,8588.0,20051126.0, ARG, ARGH                , Washington St       ,cf2005    
170269,72.0,5253.0,20051126.0, ARG, ARGH                , Navy                ,cf2005    
170270,73.0,5371.0,20051126.0, ARG, ARGH                , New Mexico          ,cf2005    
170271,74.0,821.0,20051126.0, ARG, ARGH                , Bowling Green       ,cf2005    
170272,75.0,5970.0,20051126.0, ARG, ARGH                , Oregon St           ,cf2005    
170273,76.0,5316.0,20051126.0, ARG, ARGH                , Nevada              ,cf2005    
170274,77.0,3484.0,20051126.0, ARG, ARGH                , Indiana             ,cf2005    
170275,78.0,8767.0,20051126.0, ARG, ARGH                , W Michigan          ,cf2005    
170276,79.0,294.0,20051126.0, ARG, ARGH                , Arizona             ,cf2005    
170277,80.0,87.0,20051126.0, ARG, ARGH                , UAB                 ,cf2005    
170278,81.0,66.0,20051126.0, ARG, ARGH                , Akron               ,cf2005    
170279,82.0,2292.0,20051126.0, ARG, ARGH                , East Carolina       ,cf2005    
170280,83.0,4218.0,20051126.0, ARG, ARGH                , Louisiana Tech      ,cf2005    
170281,84.0,55.0,20051126.0, ARG, ARGH                , Air Force           ,cf2005    
170282,85.0,9162.0,20051126.0, ARG, ARGH                , Wyoming             ,cf2005    
170283,86.0,7358.0,20051126.0, ARG, ARGH                , SMU                 ,cf2005    
170284,87.0,356.0,20051126.0, ARG, ARGH                , Army                ,cf2005    
170285,88.0,501.0,20051126.0, ARG, ARGH                , Ball St             ,cf2005    
170286,89.0,5912.0,20051126.0, ARG, ARGH                , Oklahoma St         ,cf2005    
170287,90.0,1529.0,20051126.0, ARG, ARGH                , Cincinnati          ,cf2005    
170288,91.0,3197.0,20051126.0, ARG, ARGH                , Hawaii              ,cf2005    
170289,92.0,3781.0,20051126.0, ARG, ARGH                , Kentucky            ,cf2005    
170290,93.0,2353.0,20051126.0, ARG, ARGH                , E Michigan          ,cf2005    
170291,94.0,4785.0,20051126.0, ARG, ARGH                , MTSU                ,cf2005    
170292,95.0,8551.0,20051126.0, ARG, ARGH                , Washington          ,cf2005    
170293,96.0,4194.0,20051126.0, ARG, ARGH                , ULL                 ,cf2005    
170294,97.0,4436.0,20051126.0, ARG, ARGH                , Marshall            ,cf2005    
170295,98.0,4936.0,20051126.0, ARG, ARGH                , Mississippi St      ,cf2005    
170296,99.0,333.0,20051126.0, ARG, ARGH                , Arkansas St         ,cf2005    
170297,100.0,4920.0,20051126.0, ARG, ARGH                , Mississippi         ,cf2005    
170298,101.0,5825.0,20051126.0, ARG, ARGH                , Ohio                ,cf2005    
170299,102.0,3425.0,20051126.0, ARG, ARGH                , Illinois            ,cf2005    
170300,103.0,4200.0,20051126.0, ARG, ARGH                , ULM                 ,cf2005    
170301,104.0,7729.0,20051126.0, ARG, ARGH                , Syracuse            ,cf2005    
170302,105.0,2652.0,20051126.0, ARG, ARGH                , Florida Intl        ,cf2005    
170303,106.0,2265.0,20051126.0, ARG, ARGH                , Duke                ,cf2005    
170304,107.0,8325.0,20051126.0, ARG, ARGH                , Utah St             ,cf2005    
170305,108.0,8092.0,20051126.0, ARG, ARGH                , Tulane              ,cf2005    
170306,109.0,7024.0,20051126.0, ARG, ARGH                , San Jose St         ,cf2005    
170307,110.0,8068.0,20051126.0, ARG, ARGH                , Troy                ,cf2005    
170308,111.0,6535.0,20051126.0, ARG, ARGH                , Rice                ,cf2005    
170309,112.0,5323.0,20051126.0, ARG, ARGH                , UNLV                ,cf2005    
170310,113.0,3415.0,20051126.0, ARG, ARGH                , Idaho               ,cf2005    
170311,114.0,2638.0,20051126.0, ARG, ARGH                , FL Atlantic         ,cf2005    
170312,115.0,3771.0,20051126.0, ARG, ARGH                , Kent                ,cf2005    
170313,116.0,5584.0,20051126.0, ARG, ARGH                , North Texas         ,cf2005    
170314,117.0,979.0,20051126.0, ARG, ARGH                , Buffalo             ,cf2005    
170315,118.0,7788.0,20051126.0, ARG, ARGH                , Temple              ,cf2005    
170316,119.0,5387.0,20051126.0, ARG, ARGH                , New Mexico St       ,cf2005    
187068,1.0,7840.0,20051203.0, ARG, ARGH                , Texas               ,cf2005    
187069,2.0,8459.0,20051203.0, ARG, ARGH                , Virginia Tech       ,cf2005    
187070,3.0,8251.0,20051203.0, ARG, ARGH                , USC                 ,cf2005    
187071,4.0,6114.0,20051203.0, ARG, ARGH                , Penn St             ,cf2005    
187072,5.0,5850.0,20051203.0, ARG, ARGH                , Ohio St             ,cf2005    
187073,6.0,4719.0,20051203.0, ARG, ARGH                , Miami FL            ,cf2005    
187074,7.0,4206.0,20051203.0, ARG, ARGH                , LSU                 ,cf2005    
187075,8.0,402.0,20051203.0, ARG, ARGH                , Auburn              ,cf2005    
187076,9.0,2881.0,20051203.0, ARG, ARGH                , Georgia             ,cf2005    
187077,10.0,74.0,20051203.0, ARG, ARGH                , Alabama             ,cf2005    
187078,11.0,8716.0,20051203.0, ARG, ARGH                , West Virginia       ,cf2005    
187079,12.0,5749.0,20051203.0, ARG, ARGH                , Notre Dame          ,cf2005    
187080,13.0,4741.0,20051203.0, ARG, ARGH                , Michigan            ,cf2005    
187081,14.0,7878.0,20051203.0, ARG, ARGH                , TCU                 ,cf2005    
187082,15.0,5961.0,20051203.0, ARG, ARGH                , Oregon              ,cf2005    
187083,16.0,783.0,20051203.0, ARG, ARGH                , Boston College      ,cf2005    
187084,17.0,7918.0,20051203.0, ARG, ARGH                , Texas Tech          ,cf2005    
187085,18.0,2625.0,20051203.0, ARG, ARGH                , Florida             ,cf2005    
187086,19.0,9031.0,20051203.0, ARG, ARGH                , Wisconsin           ,cf2005    
187087,20.0,4224.0,20051203.0, ARG, ARGH                , Louisville          ,cf2005    
187088,21.0,3540.0,20051203.0, ARG, ARGH                , Iowa                ,cf2005    
