,Game Code,Winning Team Code,Losing Team Code,Winning Team Points,Losing Team Points,Winning Team Seed,Losing Team Seed,Upset Factor
410,301051820121103.0,518.0,301.0,52.0,22.0,,,
411,428030120121110.0,428.0,301.0,17.0,3.0,,,
412,559030120121117.0,559.0,301.0,20.0,17.0,,,
413,301050920121124.0,509.0,301.0,50.0,14.0,,,
414,305030620120901.0,306.0,305.0,24.0,17.0,,,
415,306040020120908.0,306.0,400.0,45.0,6.0,,,
416,306050920120929.0,509.0,306.0,44.0,29.0,,,
417,416030620121006.0,416.0,306.0,31.0,27.0,,,
418,518030620121013.0,518.0,306.0,52.0,49.0,,,
419,306072620121020.0,726.0,306.0,31.0,30.0,,,
420,312030620121103.0,306.0,312.0,24.0,21.0,,,
421,796030620121110.0,796.0,306.0,62.0,14.0,,,
422,306053920121117.0,539.0,306.0,45.0,22.0,,,
423,306055920121124.0,559.0,306.0,56.0,35.0,,,
424,719031120120901.0,311.0,719.0,38.0,23.0,,,
425,311031220120908.0,311.0,312.0,9.0,6.0,,,
426,771031120120915.0,311.0,771.0,37.0,3.0,,,
427,700031120120929.0,700.0,311.0,24.0,13.0,,,
428,311069820121006.0,311.0,698.0,37.0,23.0,,,
429,327031120121013.0,327.0,311.0,27.0,21.0,,,
430,311052120121020.0,521.0,311.0,31.0,10.0,,,
431,522031120121103.0,522.0,311.0,35.0,20.0,,,
432,311070320121110.0,703.0,311.0,33.0,7.0,,,
433,311032820121117.0,311.0,328.0,51.0,23.0,,,
434,768031120121123.0,768.0,311.0,31.0,24.0,,,
435,311071920121231.0,719.0,311.0,31.0,17.0,,,
436,312050320120901.0,312.0,503.0,18.0,17.0,,,
437,504031220120915.0,312.0,504.0,27.0,16.0,,,
438,428031220120929.0,312.0,428.0,31.0,13.0,,,
439,312041620121013.0,312.0,416.0,19.0,16.0,,,
440,539031220121020.0,539.0,312.0,38.0,14.0,,,
441,312050920121027.0,509.0,312.0,28.0,17.0,,,
442,559031220121110.0,559.0,312.0,27.0,24.0,,,
443,312041820121117.0,418.0,312.0,42.0,17.0,,,
444,463031220121123.0,463.0,312.0,13.0,7.0,,,
445,669032720120901.0,327.0,669.0,51.0,9.0,,,
446,415032720120908.0,327.0,415.0,52.0,13.0,,,
447,497032720120915.0,327.0,497.0,35.0,21.0,,,
448,327052220120922.0,327.0,522.0,24.0,19.0,,,
449,328032720121006.0,327.0,328.0,56.0,16.0,,,
450,327076820121020.0,327.0,768.0,55.0,14.0,,,
451,700032720121027.0,327.0,700.0,55.0,24.0,,,
452,521032720121103.0,327.0,521.0,44.0,30.0,,,
453,327069820121110.0,327.0,698.0,23.0,10.0,,,
454,703032720121201.0,327.0,703.0,42.0,24.0,,,
455,529032720130103.0,529.0,327.0,35.0,17.0,,,
456,649032820120901.0,328.0,649.0,31.0,17.0,,,
457,574032820120908.0,574.0,328.0,25.0,24.0,,,
458,698032820120915.0,698.0,328.0,20.0,6.0,,,
459,328050320120922.0,503.0,328.0,30.0,23.0,,,
460,521032820121013.0,521.0,328.0,20.0,14.0,,,
461,328052220121020.0,522.0,328.0,52.0,7.0,,,
462,703032820121027.0,703.0,328.0,21.0,17.0,,,
463,328070020121110.0,700.0,328.0,41.0,34.0,,,
464,328076820121201.0,768.0,328.0,59.0,10.0,,,
465,711033120120830.0,331.0,711.0,41.0,21.0,,,
466,331033420120908.0,334.0,331.0,47.0,14.0,,,
467,331072520121013.0,331.0,725.0,31.0,17.0,,,
468,774033120121020.0,331.0,774.0,41.0,24.0,,,
