,    1,    5850,   20080801, ARG, ARGH                , Ohio St             ,cf2008    
156729,28.0,2666.0,20081115.0, ARG, ARGH                , Florida St          ,cf2008    
156730,29.0,783.0,20081115.0, ARG, ARGH                , Boston College      ,cf2008    
156731,30.0,5279.0,20081115.0, ARG, ARGH                , Nebraska            ,cf2008    
156732,31.0,2911.0,20081115.0, ARG, ARGH                , Georgia Tech        ,cf2008    
156733,32.0,8508.0,20081115.0, ARG, ARGH                , Wake Forest         ,cf2008    
156734,33.0,8767.0,20081115.0, ARG, ARGH                , W Michigan          ,cf2008    
156735,34.0,4206.0,20081115.0, ARG, ARGH                , LSU                 ,cf2008    
156736,35.0,8716.0,20081115.0, ARG, ARGH                , West Virginia       ,cf2008    
156737,36.0,5704.0,20081115.0, ARG, ARGH                , Northwestern        ,cf2008    
156738,37.0,9031.0,20081115.0, ARG, ARGH                , Wisconsin           ,cf2008    
156739,38.0,8459.0,20081115.0, ARG, ARGH                , Virginia Tech       ,cf2008    
156740,39.0,8367.0,20081115.0, ARG, ARGH                , Vanderbilt          ,cf2008    
156741,40.0,294.0,20081115.0, ARG, ARGH                , Arizona             ,cf2008    
156742,41.0,1603.0,20081115.0, ARG, ARGH                , Clemson             ,cf2008    
156743,42.0,5749.0,20081115.0, ARG, ARGH                , Notre Dame          ,cf2008    
156744,43.0,55.0,20081115.0, ARG, ARGH                , Air Force           ,cf2008    
156745,44.0,6696.0,20081115.0, ARG, ARGH                , Rutgers             ,cf2008    
156746,45.0,4858.0,20081115.0, ARG, ARGH                , Minnesota           ,cf2008    
156747,46.0,7242.0,20081115.0, ARG, ARGH                , South Carolina      ,cf2008    
156748,47.0,8099.0,20081115.0, ARG, ARGH                , Tulsa               ,cf2008    
156749,48.0,4474.0,20081115.0, ARG, ARGH                , Maryland            ,cf2008    
156750,49.0,1404.0,20081115.0, ARG, ARGH                , C Michigan          ,cf2008    
156751,50.0,3425.0,20081115.0, ARG, ARGH                , Illinois            ,cf2008    
156752,51.0,7278.0,20081115.0, ARG, ARGH                , South Florida       ,cf2008    
156753,52.0,5253.0,20081115.0, ARG, ARGH                , Navy                ,cf2008    
156754,53.0,6535.0,20081115.0, ARG, ARGH                , Rice                ,cf2008    
156755,54.0,3781.0,20081115.0, ARG, ARGH                , Kentucky            ,cf2008    
156756,55.0,979.0,20081115.0, ARG, ARGH                , Buffalo             ,cf2008    
156757,56.0,3347.0,20081115.0, ARG, ARGH                , Houston             ,cf2008    
156758,57.0,3717.0,20081115.0, ARG, ARGH                , Kansas              ,cf2008    
156759,58.0,5316.0,20081115.0, ARG, ARGH                , Nevada              ,cf2008    
156760,59.0,304.0,20081115.0, ARG, ARGH                , Arizona St          ,cf2008    
156761,60.0,8432.0,20081115.0, ARG, ARGH                , Virginia            ,cf2008    
156762,61.0,7582.0,20081115.0, ARG, ARGH                , Stanford            ,cf2008    
156763,62.0,557.0,20081115.0, ARG, ARGH                , Baylor              ,cf2008    
156764,63.0,8068.0,20081115.0, ARG, ARGH                , Troy                ,cf2008    
156765,64.0,2292.0,20081115.0, ARG, ARGH                , East Carolina       ,cf2008    
156766,65.0,5634.0,20081115.0, ARG, ARGH                , N Illinois          ,cf2008    
156767,66.0,2776.0,20081115.0, ARG, ARGH                , Fresno St           ,cf2008    
156768,67.0,7365.0,20081115.0, ARG, ARGH                , Southern Miss       ,cf2008    
156769,68.0,821.0,20081115.0, ARG, ARGH                , Bowling Green       ,cf2008    
156770,69.0,402.0,20081115.0, ARG, ARGH                , Auburn              ,cf2008    
156771,70.0,7933.0,20081115.0, ARG, ARGH                , UTEP                ,cf2008    
156772,71.0,2265.0,20081115.0, ARG, ARGH                , Duke                ,cf2008    
156773,72.0,5323.0,20081115.0, ARG, ARGH                , UNLV                ,cf2008    
156774,73.0,3197.0,20081115.0, ARG, ARGH                , Hawaii              ,cf2008    
156775,74.0,4224.0,20081115.0, ARG, ARGH                , Louisville          ,cf2008    
156776,75.0,66.0,20081115.0, ARG, ARGH                , Akron               ,cf2008    
156777,76.0,6393.0,20081115.0, ARG, ARGH                , Purdue              ,cf2008    
156778,77.0,4218.0,20081115.0, ARG, ARGH                , Louisiana Tech      ,cf2008    
156779,78.0,316.0,20081115.0, ARG, ARGH                , Arkansas            ,cf2008    
156780,79.0,1753.0,20081115.0, ARG, ARGH                , Colorado St         ,cf2008    
156781,80.0,333.0,20081115.0, ARG, ARGH                , Arkansas St         ,cf2008    
156782,81.0,8141.0,20081115.0, ARG, ARGH                , UCLA                ,cf2008    
156783,82.0,7801.0,20081115.0, ARG, ARGH                , Tennessee           ,cf2008    
156784,83.0,3731.0,20081115.0, ARG, ARGH                , Kansas St           ,cf2008    
156785,84.0,7788.0,20081115.0, ARG, ARGH                , Temple              ,cf2008    
156786,85.0,5371.0,20081115.0, ARG, ARGH                , New Mexico          ,cf2008    
156787,86.0,1715.0,20081115.0, ARG, ARGH                , Colorado            ,cf2008    
156788,87.0,4636.0,20081115.0, ARG, ARGH                , Memphis             ,cf2008    
156789,88.0,5511.0,20081115.0, ARG, ARGH                , NC State            ,cf2008    
156790,89.0,2638.0,20081115.0, ARG, ARGH                , FL Atlantic         ,cf2008    
156791,90.0,4194.0,20081115.0, ARG, ARGH                , ULL                 ,cf2008    
156792,91.0,4741.0,20081115.0, ARG, ARGH                , Michigan            ,cf2008    
156793,92.0,7024.0,20081115.0, ARG, ARGH                , San Jose St         ,cf2008    
156794,93.0,7848.0,20081115.0, ARG, ARGH                , Texas A&M           ,cf2008    
156795,94.0,4436.0,20081115.0, ARG, ARGH                , Marshall            ,cf2008    
156796,95.0,2652.0,20081115.0, ARG, ARGH                , Florida Intl        ,cf2008    
156797,96.0,4785.0,20081115.0, ARG, ARGH                , MTSU                ,cf2008    
156798,97.0,3484.0,20081115.0, ARG, ARGH                , Indiana             ,cf2008    
156799,98.0,4936.0,20081115.0, ARG, ARGH                , Mississippi St      ,cf2008    
156800,99.0,1380.0,20081115.0, ARG, ARGH                , UCF                 ,cf2008    
156801,100.0,5825.0,20081115.0, ARG, ARGH                , Ohio                ,cf2008    
156802,101.0,3771.0,20081115.0, ARG, ARGH                , Kent                ,cf2008    
156803,102.0,5387.0,20081115.0, ARG, ARGH                , New Mexico St       ,cf2008    
156804,103.0,87.0,20081115.0, ARG, ARGH                , UAB                 ,cf2008    
156805,104.0,8325.0,20081115.0, ARG, ARGH                , Utah St             ,cf2008    
156806,105.0,7729.0,20081115.0, ARG, ARGH                , Syracuse            ,cf2008    
156807,106.0,7978.0,20081115.0, ARG, ARGH                , Toledo              ,cf2008    
156808,107.0,356.0,20081115.0, ARG, ARGH                , Army                ,cf2008    
156809,108.0,3554.0,20081115.0, ARG, ARGH                , Iowa St             ,cf2008    
156810,109.0,9162.0,20081115.0, ARG, ARGH                , Wyoming             ,cf2008    
156811,110.0,2353.0,20081115.0, ARG, ARGH                , E Michigan          ,cf2008    
156812,111.0,8761.0,20081115.0, ARG, ARGH                , WKU                 ,cf2008    
156813,112.0,8092.0,20081115.0, ARG, ARGH                , Tulane              ,cf2008    
156814,113.0,4725.0,20081115.0, ARG, ARGH                , Miami OH            ,cf2008    
156815,114.0,4200.0,20081115.0, ARG, ARGH                , ULM                 ,cf2008    
156816,115.0,7358.0,20081115.0, ARG, ARGH                , SMU                 ,cf2008    
156817,116.0,8551.0,20081115.0, ARG, ARGH                , Washington          ,cf2008    
156818,117.0,8588.0,20081115.0, ARG, ARGH                , Washington St       ,cf2008    
156819,118.0,3415.0,20081115.0, ARG, ARGH                , Idaho               ,cf2008    
156820,119.0,7002.0,20081115.0, ARG, ARGH                , San Diego St        ,cf2008    
156821,120.0,5584.0,20081115.0, ARG, ARGH                , North Texas         ,cf2008    
177922,1.0,8251.0,20081123.0, ARG, ARGH                , USC                 ,cf2008    
177923,2.0,2625.0,20081123.0, ARG, ARGH                , Florida             ,cf2008    
177924,3.0,74.0,20081123.0, ARG, ARGH                , Alabama             ,cf2008    
177925,4.0,6114.0,20081123.0, ARG, ARGH                , Penn St             ,cf2008    
177926,5.0,7840.0,20081123.0, ARG, ARGH                , Texas               ,cf2008    
177927,6.0,771.0,20081123.0, ARG, ARGH                , Boise St            ,cf2008    
177928,7.0,5886.0,20081123.0, ARG, ARGH                , Oklahoma            ,cf2008    
177929,8.0,8315.0,20081123.0, ARG, ARGH                , Utah                ,cf2008    
177930,9.0,5850.0,20081123.0, ARG, ARGH                , Ohio St             ,cf2008    
177931,10.0,7878.0,20081123.0, ARG, ARGH                , TCU                 ,cf2008    
177932,11.0,501.0,20081123.0, ARG, ARGH                , Ball St             ,cf2008    
177933,12.0,7918.0,20081123.0, ARG, ARGH                , Texas Tech          ,cf2008    
177934,13.0,4948.0,20081123.0, ARG, ARGH                , Missouri            ,cf2008    
177935,14.0,5912.0,20081123.0, ARG, ARGH                , Oklahoma St         ,cf2008    
177936,15.0,2881.0,20081123.0, ARG, ARGH                , Georgia             ,cf2008    
177937,16.0,5970.0,20081123.0, ARG, ARGH                , Oregon St           ,cf2008    
177938,17.0,2666.0,20081123.0, ARG, ARGH                , Florida St          ,cf2008    
177939,18.0,3540.0,20081123.0, ARG, ARGH                , Iowa                ,cf2008    
177940,19.0,783.0,20081123.0, ARG, ARGH                , Boston College      ,cf2008    
177941,20.0,1529.0,20081123.0, ARG, ARGH                , Cincinnati          ,cf2008    
177942,21.0,1098.0,20081123.0, ARG, ARGH                , California          ,cf2008    
177943,22.0,4757.0,20081123.0, ARG, ARGH                , Michigan St         ,cf2008    
177944,23.0,5961.0,20081123.0, ARG, ARGH                , Oregon              ,cf2008    
177945,24.0,2911.0,20081123.0, ARG, ARGH                , Georgia Tech        ,cf2008    
177946,25.0,891.0,20081123.0, ARG, ARGH                , BYU                 ,cf2008    
177947,26.0,4920.0,20081123.0, ARG, ARGH                , Mississippi         ,cf2008    
177948,27.0,6236.0,20081123.0, ARG, ARGH                , Pittsburgh          ,cf2008    
177949,28.0,5492.0,20081123.0, ARG, ARGH                , North Carolina      ,cf2008    
177950,29.0,8716.0,20081123.0, ARG, ARGH                , West Virginia       ,cf2008    
177951,30.0,5704.0,20081123.0, ARG, ARGH                , Northwestern        ,cf2008    
177952,31.0,5279.0,20081123.0, ARG, ARGH                , Nebraska            ,cf2008    
177953,32.0,8459.0,20081123.0, ARG, ARGH                , Virginia Tech       ,cf2008    
177954,33.0,4719.0,20081123.0, ARG, ARGH                , Miami FL            ,cf2008    
177955,34.0,1603.0,20081123.0, ARG, ARGH                , Clemson             ,cf2008    
177956,35.0,1872.0,20081123.0, ARG, ARGH                , Connecticut         ,cf2008    
177957,36.0,8767.0,20081123.0, ARG, ARGH                , W Michigan          ,cf2008    
177958,37.0,7242.0,20081123.0, ARG, ARGH                , South Carolina      ,cf2008    
177959,38.0,8508.0,20081123.0, ARG, ARGH                , Wake Forest         ,cf2008    
177960,39.0,294.0,20081123.0, ARG, ARGH                , Arizona             ,cf2008    
177961,40.0,7278.0,20081123.0, ARG, ARGH                , South Florida       ,cf2008    
177962,41.0,8099.0,20081123.0, ARG, ARGH                , Tulsa               ,cf2008    
177963,42.0,6696.0,20081123.0, ARG, ARGH                , Rutgers             ,cf2008    
177964,43.0,4206.0,20081123.0, ARG, ARGH                , LSU                 ,cf2008    
177965,44.0,9031.0,20081123.0, ARG, ARGH                , Wisconsin           ,cf2008    
177966,45.0,55.0,20081123.0, ARG, ARGH                , Air Force           ,cf2008    
177967,46.0,8367.0,20081123.0, ARG, ARGH                , Vanderbilt          ,cf2008    
177968,47.0,3717.0,20081123.0, ARG, ARGH                , Kansas              ,cf2008    
177969,48.0,1404.0,20081123.0, ARG, ARGH                , C Michigan          ,cf2008    
177970,49.0,8068.0,20081123.0, ARG, ARGH                , Troy                ,cf2008    
177971,50.0,4474.0,20081123.0, ARG, ARGH                , Maryland            ,cf2008    
177972,51.0,3781.0,20081123.0, ARG, ARGH                , Kentucky            ,cf2008    
177973,52.0,5749.0,20081123.0, ARG, ARGH                , Notre Dame          ,cf2008    
177974,53.0,3425.0,20081123.0, ARG, ARGH                , Illinois            ,cf2008    
177975,54.0,979.0,20081123.0, ARG, ARGH                , Buffalo             ,cf2008    
177976,55.0,5253.0,20081123.0, ARG, ARGH                , Navy                ,cf2008    
177977,56.0,3347.0,20081123.0, ARG, ARGH                , Houston             ,cf2008    
177978,57.0,6535.0,20081123.0, ARG, ARGH                , Rice                ,cf2008    
177979,58.0,4858.0,20081123.0, ARG, ARGH                , Minnesota           ,cf2008    
177980,59.0,5634.0,20081123.0, ARG, ARGH                , N Illinois          ,cf2008    
177981,60.0,7582.0,20081123.0, ARG, ARGH                , Stanford            ,cf2008    
177982,61.0,2292.0,20081123.0, ARG, ARGH                , East Carolina       ,cf2008    
177983,62.0,5511.0,20081123.0, ARG, ARGH                , NC State            ,cf2008    
177984,63.0,5316.0,20081123.0, ARG, ARGH                , Nevada              ,cf2008    
177985,64.0,6393.0,20081123.0, ARG, ARGH                , Purdue              ,cf2008    
177986,65.0,402.0,20081123.0, ARG, ARGH                , Auburn              ,cf2008    
177987,66.0,2776.0,20081123.0, ARG, ARGH                , Fresno St           ,cf2008    
177988,67.0,557.0,20081123.0, ARG, ARGH                , Baylor              ,cf2008    
177989,68.0,8432.0,20081123.0, ARG, ARGH                , Virginia            ,cf2008    
177990,69.0,304.0,20081123.0, ARG, ARGH                , Arizona St          ,cf2008    
177991,70.0,7801.0,20081123.0, ARG, ARGH                , Tennessee           ,cf2008    
177992,71.0,7365.0,20081123.0, ARG, ARGH                , Southern Miss       ,cf2008    
177993,72.0,2265.0,20081123.0, ARG, ARGH                , Duke                ,cf2008    
177994,73.0,3197.0,20081123.0, ARG, ARGH                , Hawaii              ,cf2008    
177995,74.0,4224.0,20081123.0, ARG, ARGH                , Louisville          ,cf2008    
177996,75.0,333.0,20081123.0, ARG, ARGH                , Arkansas St         ,cf2008    
177997,76.0,4218.0,20081123.0, ARG, ARGH                , Louisiana Tech      ,cf2008    
177998,77.0,821.0,20081123.0, ARG, ARGH                , Bowling Green       ,cf2008    
177999,78.0,3731.0,20081123.0, ARG, ARGH                , Kansas St           ,cf2008    
178000,79.0,1715.0,20081123.0, ARG, ARGH                , Colorado            ,cf2008    
178001,80.0,1753.0,20081123.0, ARG, ARGH                , Colorado St         ,cf2008    
178002,81.0,66.0,20081123.0, ARG, ARGH                , Akron               ,cf2008    
178003,82.0,316.0,20081123.0, ARG, ARGH                , Arkansas            ,cf2008    
178004,83.0,7933.0,20081123.0, ARG, ARGH                , UTEP                ,cf2008    
178005,84.0,5371.0,20081123.0, ARG, ARGH                , New Mexico          ,cf2008    
178006,85.0,7788.0,20081123.0, ARG, ARGH                , Temple              ,cf2008    
178007,86.0,8141.0,20081123.0, ARG, ARGH                , UCLA                ,cf2008    
178008,87.0,7848.0,20081123.0, ARG, ARGH                , Texas A&M           ,cf2008    
178009,88.0,4741.0,20081123.0, ARG, ARGH                , Michigan            ,cf2008    
178010,89.0,4936.0,20081123.0, ARG, ARGH                , Mississippi St      ,cf2008    
178011,90.0,7024.0,20081123.0, ARG, ARGH                , San Jose St         ,cf2008    
178012,91.0,2638.0,20081123.0, ARG, ARGH                , FL Atlantic         ,cf2008    
178013,92.0,5323.0,20081123.0, ARG, ARGH                , UNLV                ,cf2008    
178014,93.0,4785.0,20081123.0, ARG, ARGH                , MTSU                ,cf2008    
178015,94.0,4636.0,20081123.0, ARG, ARGH                , Memphis             ,cf2008    
178016,95.0,4194.0,20081123.0, ARG, ARGH                , ULL                 ,cf2008    
178017,96.0,2652.0,20081123.0, ARG, ARGH                , Florida Intl        ,cf2008    
178018,97.0,7729.0,20081123.0, ARG, ARGH                , Syracuse            ,cf2008    
178019,98.0,4436.0,20081123.0, ARG, ARGH                , Marshall            ,cf2008    
178020,99.0,1380.0,20081123.0, ARG, ARGH                , UCF                 ,cf2008    
178021,100.0,5825.0,20081123.0, ARG, ARGH                , Ohio                ,cf2008    
178022,101.0,3484.0,20081123.0, ARG, ARGH                , Indiana             ,cf2008    
178023,102.0,7978.0,20081123.0, ARG, ARGH                , Toledo              ,cf2008    
178024,103.0,3554.0,20081123.0, ARG, ARGH                , Iowa St             ,cf2008    
178025,104.0,5387.0,20081123.0, ARG, ARGH                , New Mexico St       ,cf2008    
178026,105.0,3771.0,20081123.0, ARG, ARGH                , Kent                ,cf2008    
178027,106.0,4200.0,20081123.0, ARG, ARGH                , ULM                 ,cf2008    
178028,107.0,8325.0,20081123.0, ARG, ARGH                , Utah St             ,cf2008    
178029,108.0,87.0,20081123.0, ARG, ARGH                , UAB                 ,cf2008    
178030,109.0,2353.0,20081123.0, ARG, ARGH                , E Michigan          ,cf2008    
178031,110.0,356.0,20081123.0, ARG, ARGH                , Army                ,cf2008    
178032,111.0,9162.0,20081123.0, ARG, ARGH                , Wyoming             ,cf2008    
178033,112.0,8761.0,20081123.0, ARG, ARGH                , WKU                 ,cf2008    
178034,113.0,4725.0,20081123.0, ARG, ARGH                , Miami OH            ,cf2008    
178035,114.0,8092.0,20081123.0, ARG, ARGH                , Tulane              ,cf2008    
178036,115.0,7002.0,20081123.0, ARG, ARGH                , San Diego St        ,cf2008    
178037,116.0,7358.0,20081123.0, ARG, ARGH                , SMU                 ,cf2008    
178038,117.0,8588.0,20081123.0, ARG, ARGH                , Washington St       ,cf2008    
178039,118.0,3415.0,20081123.0, ARG, ARGH                , Idaho               ,cf2008    
178040,119.0,8551.0,20081123.0, ARG, ARGH                , Washington          ,cf2008    
178041,120.0,5584.0,20081123.0, ARG, ARGH                , North Texas         ,cf2008    
190741,1.0,8251.0,20081129.0, ARG, ARGH                , USC                 ,cf2008    
190742,2.0,2625.0,20081129.0, ARG, ARGH                , Florida             ,cf2008    
190743,3.0,74.0,20081129.0, ARG, ARGH                , Alabama             ,cf2008    
190744,4.0,6114.0,20081129.0, ARG, ARGH                , Penn St             ,cf2008    
190745,5.0,771.0,20081129.0, ARG, ARGH                , Boise St            ,cf2008    
190746,6.0,7840.0,20081129.0, ARG, ARGH                , Texas               ,cf2008    
190747,7.0,5886.0,20081129.0, ARG, ARGH                , Oklahoma            ,cf2008    
190748,8.0,8315.0,20081129.0, ARG, ARGH                , Utah                ,cf2008    
190749,9.0,5850.0,20081129.0, ARG, ARGH                , Ohio St             ,cf2008    
190750,10.0,501.0,20081129.0, ARG, ARGH                , Ball St             ,cf2008    
190751,11.0,7878.0,20081129.0, ARG, ARGH                , TCU                 ,cf2008    
190752,12.0,7918.0,20081129.0, ARG, ARGH                , Texas Tech          ,cf2008    
190753,13.0,4948.0,20081129.0, ARG, ARGH                , Missouri            ,cf2008    
190754,14.0,3540.0,20081129.0, ARG, ARGH                , Iowa                ,cf2008    
190755,15.0,783.0,20081129.0, ARG, ARGH                , Boston College      ,cf2008    
190756,16.0,5912.0,20081129.0, ARG, ARGH                , Oklahoma St         ,cf2008    
190757,17.0,5961.0,20081129.0, ARG, ARGH                , Oregon              ,cf2008    
190758,18.0,2666.0,20081129.0, ARG, ARGH                , Florida St          ,cf2008    
190759,19.0,2881.0,20081129.0, ARG, ARGH                , Georgia             ,cf2008    
190760,20.0,1529.0,20081129.0, ARG, ARGH                , Cincinnati          ,cf2008    
190761,21.0,2911.0,20081129.0, ARG, ARGH                , Georgia Tech        ,cf2008    
190762,22.0,4757.0,20081129.0, ARG, ARGH                , Michigan St         ,cf2008    
190763,23.0,1098.0,20081129.0, ARG, ARGH                , California          ,cf2008    
190764,24.0,4920.0,20081129.0, ARG, ARGH                , Mississippi         ,cf2008    
190765,25.0,5970.0,20081129.0, ARG, ARGH                , Oregon St           ,cf2008    
190766,26.0,6236.0,20081129.0, ARG, ARGH                , Pittsburgh          ,cf2008    
190767,27.0,5492.0,20081129.0, ARG, ARGH                , North Carolina      ,cf2008    
190768,28.0,891.0,20081129.0, ARG, ARGH                , BYU                 ,cf2008    
190769,29.0,1603.0,20081129.0, ARG, ARGH                , Clemson             ,cf2008    
190770,30.0,8459.0,20081129.0, ARG, ARGH                , Virginia Tech       ,cf2008    
190771,31.0,5704.0,20081129.0, ARG, ARGH                , Northwestern        ,cf2008    
190772,32.0,5279.0,20081129.0, ARG, ARGH                , Nebraska            ,cf2008    
190773,33.0,8508.0,20081129.0, ARG, ARGH                , Wake Forest         ,cf2008    
190774,34.0,1872.0,20081129.0, ARG, ARGH                , Connecticut         ,cf2008    
190775,35.0,8716.0,20081129.0, ARG, ARGH                , West Virginia       ,cf2008    
190776,36.0,4719.0,20081129.0, ARG, ARGH                , Miami FL            ,cf2008    
190777,37.0,7278.0,20081129.0, ARG, ARGH                , South Florida       ,cf2008    
190778,38.0,6696.0,20081129.0, ARG, ARGH                , Rutgers             ,cf2008    
190779,39.0,8099.0,20081129.0, ARG, ARGH                , Tulsa               ,cf2008    
190780,40.0,8767.0,20081129.0, ARG, ARGH                , W Michigan          ,cf2008    
190781,41.0,294.0,20081129.0, ARG, ARGH                , Arizona             ,cf2008    
190782,42.0,3717.0,20081129.0, ARG, ARGH                , Kansas              ,cf2008    
190783,43.0,5253.0,20081129.0, ARG, ARGH                , Navy                ,cf2008    
190784,44.0,7242.0,20081129.0, ARG, ARGH                , South Carolina      ,cf2008    
190785,45.0,9031.0,20081129.0, ARG, ARGH                , Wisconsin           ,cf2008    
190786,46.0,55.0,20081129.0, ARG, ARGH                , Air Force           ,cf2008    
190787,47.0,4474.0,20081129.0, ARG, ARGH                , Maryland            ,cf2008    
190788,48.0,6535.0,20081129.0, ARG, ARGH                , Rice                ,cf2008    
190789,49.0,8068.0,20081129.0, ARG, ARGH                , Troy                ,cf2008    
190790,50.0,4206.0,20081129.0, ARG, ARGH                , LSU                 ,cf2008    
190791,51.0,2292.0,20081129.0, ARG, ARGH                , East Carolina       ,cf2008    
190792,52.0,5511.0,20081129.0, ARG, ARGH                , NC State            ,cf2008    
190793,53.0,3425.0,20081129.0, ARG, ARGH                , Illinois            ,cf2008    
190794,54.0,5749.0,20081129.0, ARG, ARGH                , Notre Dame          ,cf2008    
190795,55.0,8367.0,20081129.0, ARG, ARGH                , Vanderbilt          ,cf2008    
190796,56.0,4858.0,20081129.0, ARG, ARGH                , Minnesota           ,cf2008    
190797,57.0,1404.0,20081129.0, ARG, ARGH                , C Michigan          ,cf2008    
190798,58.0,3347.0,20081129.0, ARG, ARGH                , Houston             ,cf2008    
190799,59.0,5316.0,20081129.0, ARG, ARGH                , Nevada              ,cf2008    
190800,60.0,5634.0,20081129.0, ARG, ARGH                , N Illinois          ,cf2008    
190801,61.0,3781.0,20081129.0, ARG, ARGH                , Kentucky            ,cf2008    
190802,62.0,7582.0,20081129.0, ARG, ARGH                , Stanford            ,cf2008    
190803,63.0,979.0,20081129.0, ARG, ARGH                , Buffalo             ,cf2008    
190804,64.0,304.0,20081129.0, ARG, ARGH                , Arizona St          ,cf2008    
190805,65.0,6393.0,20081129.0, ARG, ARGH                , Purdue              ,cf2008    
190806,66.0,7801.0,20081129.0, ARG, ARGH                , Tennessee           ,cf2008    
190807,67.0,557.0,20081129.0, ARG, ARGH                , Baylor              ,cf2008    
190808,68.0,7365.0,20081129.0, ARG, ARGH                , Southern Miss       ,cf2008    
190809,69.0,8432.0,20081129.0, ARG, ARGH                , Virginia            ,cf2008    
190810,70.0,821.0,20081129.0, ARG, ARGH                , Bowling Green       ,cf2008    
190811,71.0,402.0,20081129.0, ARG, ARGH                , Auburn              ,cf2008    
190812,72.0,2776.0,20081129.0, ARG, ARGH                , Fresno St           ,cf2008    
190813,73.0,2265.0,20081129.0, ARG, ARGH                , Duke                ,cf2008    
190814,74.0,4224.0,20081129.0, ARG, ARGH                , Louisville          ,cf2008    
190815,75.0,333.0,20081129.0, ARG, ARGH                , Arkansas St         ,cf2008    
190816,76.0,3197.0,20081129.0, ARG, ARGH                , Hawaii              ,cf2008    
190817,77.0,3731.0,20081129.0, ARG, ARGH                , Kansas St           ,cf2008    
190818,78.0,316.0,20081129.0, ARG, ARGH                , Arkansas            ,cf2008    
190819,79.0,7788.0,20081129.0, ARG, ARGH                , Temple              ,cf2008    
190820,80.0,1753.0,20081129.0, ARG, ARGH                , Colorado St         ,cf2008    
190821,81.0,1715.0,20081129.0, ARG, ARGH                , Colorado            ,cf2008    
190822,82.0,4218.0,20081129.0, ARG, ARGH                , Louisiana Tech      ,cf2008    
190823,83.0,66.0,20081129.0, ARG, ARGH                , Akron               ,cf2008    
190824,84.0,4636.0,20081129.0, ARG, ARGH                , Memphis             ,cf2008    
190825,85.0,2638.0,20081129.0, ARG, ARGH                , FL Atlantic         ,cf2008    
190826,86.0,5371.0,20081129.0, ARG, ARGH                , New Mexico          ,cf2008    
190827,87.0,7933.0,20081129.0, ARG, ARGH                , UTEP                ,cf2008    
190828,88.0,4741.0,20081129.0, ARG, ARGH                , Michigan            ,cf2008    
190829,89.0,7848.0,20081129.0, ARG, ARGH                , Texas A&M           ,cf2008    
190830,90.0,5323.0,20081129.0, ARG, ARGH                , UNLV                ,cf2008    
190831,91.0,7024.0,20081129.0, ARG, ARGH                , San Jose St         ,cf2008    
190832,92.0,4194.0,20081129.0, ARG, ARGH                , ULL                 ,cf2008    
190833,93.0,4785.0,20081129.0, ARG, ARGH                , MTSU                ,cf2008    
190834,94.0,8141.0,20081129.0, ARG, ARGH                , UCLA                ,cf2008    
190835,95.0,5825.0,20081129.0, ARG, ARGH                , Ohio                ,cf2008    
190836,96.0,4936.0,20081129.0, ARG, ARGH                , Mississippi St      ,cf2008    
190837,97.0,4436.0,20081129.0, ARG, ARGH                , Marshall            ,cf2008    
190838,98.0,2652.0,20081129.0, ARG, ARGH                , Florida Intl        ,cf2008    
190839,99.0,7729.0,20081129.0, ARG, ARGH                , Syracuse            ,cf2008    
190840,100.0,3771.0,20081129.0, ARG, ARGH                , Kent                ,cf2008    
190841,101.0,3484.0,20081129.0, ARG, ARGH                , Indiana             ,cf2008    
190842,102.0,8325.0,20081129.0, ARG, ARGH                , Utah St             ,cf2008    
190843,103.0,1380.0,20081129.0, ARG, ARGH                , UCF                 ,cf2008    
190844,104.0,2353.0,20081129.0, ARG, ARGH                , E Michigan          ,cf2008    
190845,105.0,87.0,20081129.0, ARG, ARGH                , UAB                 ,cf2008    
190846,106.0,3554.0,20081129.0, ARG, ARGH                , Iowa St             ,cf2008    
190847,107.0,7978.0,20081129.0, ARG, ARGH                , Toledo              ,cf2008    
190848,108.0,4200.0,20081129.0, ARG, ARGH                , ULM                 ,cf2008    
190849,109.0,356.0,20081129.0, ARG, ARGH                , Army                ,cf2008    
190850,110.0,9162.0,20081129.0, ARG, ARGH                , Wyoming             ,cf2008    
190851,111.0,5387.0,20081129.0, ARG, ARGH                , New Mexico St       ,cf2008    
190852,112.0,8761.0,20081129.0, ARG, ARGH                , WKU                 ,cf2008    
190853,113.0,4725.0,20081129.0, ARG, ARGH                , Miami OH            ,cf2008    
190854,114.0,7002.0,20081129.0, ARG, ARGH                , San Diego St        ,cf2008    
190855,115.0,7358.0,20081129.0, ARG, ARGH                , SMU                 ,cf2008    
190856,116.0,8092.0,20081129.0, ARG, ARGH                , Tulane              ,cf2008    
190857,117.0,8588.0,20081129.0, ARG, ARGH                , Washington St       ,cf2008    
190858,118.0,3415.0,20081129.0, ARG, ARGH                , Idaho               ,cf2008    
190859,119.0,8551.0,20081129.0, ARG, ARGH                , Washington          ,cf2008    
190860,120.0,5584.0,20081129.0, ARG, ARGH                , North Texas         ,cf2008    
208628,1.0,2625.0,20081206.0, ARG, ARGH                , Florida             ,cf2008    
208629,2.0,8251.0,20081206.0, ARG, ARGH                , USC                 ,cf2008    
208630,3.0,6114.0,20081206.0, ARG, ARGH                , Penn St             ,cf2008    
208631,4.0,5886.0,20081206.0, ARG, ARGH                , Oklahoma            ,cf2008    
